bucket,cache_key,topic_id,skill,location,hit_count,question,stored_answer,builder_answer,builder_id
UNVERIFIABLE,v19|y6m-shape|curriculum|secure|lesson|calculate angles,y6m-shape,Calculate angles,guidedPractice[1],25,"A triangle has angles of $86^\circ$, $37^\circ$ and $b$. Calculate $b$.",$b = 57^\circ$,,
UNVERIFIABLE,v19|y6m-shape|curriculum|secure|lesson|calculate angles,y6m-shape,Calculate angles,independentPractice[0],25,"A triangle has angles of $63^\circ$, $52^\circ$ and $c$. Calculate $c$.",$c = 65^\circ$,,
UNVERIFIABLE,v19|y6m-shape|curriculum|secure|lesson|calculate angles,y6m-shape,Calculate angles,independentPractice[1],25,"A triangle has angles of $95^\circ$, $28^\circ$ and $d$. Calculate $d$.",$d = 57^\circ$,,
UNVERIFIABLE,v19|y6m-shape|curriculum|secure|lesson|calculate angles,y6m-shape,Calculate angles,independentPractice[2],25,"A triangle has angles of $44^\circ$, $79^\circ$ and $e$. Calculate $e$.",$e = 57^\circ$,,
AGREE,v19|y6m-position-direction|curriculum|secure|lesson|translation,y6m-position-direction,Translation,workedExample,0,"Translate triangle $ABC$ by $3$ squares right and $2$ squares up. The vertices are $A(1,1)$, $B(4,1)$ and $C(2,3)$.","A′=(4,3), B′=(7,3), C′=(5,5)","A′=(4,3), B′=(7,3), C′=(5,5)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|lesson|translation,y6m-position-direction,Translation,tryThis,0,"Point $P$ is at $(2,4)$. Translate it $4$ squares left and $1$ square down. What are the coordinates of $P'$?","(-2,3)","(-2,3)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|lesson|translation,y6m-position-direction,Translation,quickCheck,0,"Point $Q$ is at $(4,3)$. It is translated $2$ squares right and $3$ squares up. What is $Q'$?","(6,6)","(6,6)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|lesson|translation,y6m-position-direction,Translation,guidedPractice[0],0,"Point $D$ is at $(3,2)$. Translate it $2$ squares right and $4$ squares up.","(5,6)","(5,6)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|lesson|translation,y6m-position-direction,Translation,guidedPractice[1],0,"Point $E$ is at $(6,5)$. Translate it $3$ squares left and $2$ squares down.","(3,3)","(3,3)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|lesson|translation,y6m-position-direction,Translation,independentPractice[0],0,"Point $F$ is at $(1,6)$. Translate it $5$ squares right and $3$ squares down.","(6,3)","(6,3)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|lesson|translation,y6m-position-direction,Translation,independentPractice[1],0,"Triangle $GHI$ has vertices $G(1,2)$, $H(3,2)$ and $I(2,4)$. Translate it $2$ squares left and $1$ square up.","G′=(-1,3), H′=(1,3), I′=(0,5)","G′=(-1,3), H′=(1,3), I′=(0,5)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|lesson|translation,y6m-position-direction,Translation,independentPractice[2],0,"Rectangle $JKLM$ has vertices $J(2,1)$, $K(5,1)$, $L(5,3)$ and $M(2,3)$. Translate it $1$ square right and $4$ squares up.","J′=(3,5), K′=(6,5), L′=(6,7), M′=(3,7)","J′=(3,5), K′=(6,5), L′=(6,7), M′=(3,7)",coordinate_plot
AGREE,v19|y6m-shape|curriculum|secure|lesson|vertically opposite angles,y6m-shape,Vertically opposite angles,workedExample,24,Two straight lines cross at point $O$. Angle $AOB$ is $68°$. Find angle $COD$.,112°,112°,angle_diagram
AGREE,v19|y6m-shape|curriculum|secure|lesson|vertically opposite angles,y6m-shape,Vertically opposite angles,tryThis,24,Two straight lines cross at $P$. Angle $QPR$ is $112°$. The angle directly opposite is angle $SPT$. Find angle $SPT$.,68°,68°,angle_diagram
AGREE,v19|y6m-shape|curriculum|secure|lesson|vertically opposite angles,y6m-shape,Vertically opposite angles,quickCheck,24,An angle is $63°$. What is the size of its vertically opposite angle?,117°,117°,angle_diagram
AGREE,v19|y6m-shape|curriculum|secure|lesson|vertically opposite angles,y6m-shape,Vertically opposite angles,guidedPractice[0],24,Two straight lines cross at $M$. Angle $LMN$ is $45°$. Angle $PMQ$ is directly opposite. Find angle $PMQ$.,135°,135°,angle_diagram
AGREE,v19|y6m-shape|curriculum|secure|lesson|vertically opposite angles,y6m-shape,Vertically opposite angles,guidedPractice[1],24,Two straight lines cross at $X$. One angle is $137°$. Find the angle directly opposite it.,43°,43°,angle_diagram
AGREE,v19|y6m-shape|curriculum|secure|lesson|vertically opposite angles,y6m-shape,Vertically opposite angles,independentPractice[0],24,Two straight lines cross at $R$. Angle $SRT$ is $76°$. Find the angle directly opposite angle $SRT$.,104°,104°,angle_diagram
AGREE,v19|y6m-shape|curriculum|secure|lesson|vertically opposite angles,y6m-shape,Vertically opposite angles,independentPractice[1],24,Two straight lines cross at $K$. An angle is $104°$. Find its vertically opposite angle.,76°,76°,angle_diagram
AGREE,v19|y6m-shape|curriculum|secure|lesson|vertically opposite angles,y6m-shape,Vertically opposite angles,independentPractice[2],24,Two straight lines cross at $H$. Angle $JHL$ is $89°$. Angle $MHN$ is directly opposite. Find angle $MHN$.,91°,91°,angle_diagram
DISAGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of cuboids,y6m-area-perimeter-volume,Volume of cuboids,workedExample,1,"Find the volume of a cuboid that is $4$ unit cubes long, $3$ unit cubes wide and $2$ unit cubes high.",4,24,cuboid_volume
DISAGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of cuboids,y6m-area-perimeter-volume,Volume of cuboids,tryThis,1,"A cuboid is $5$ unit cubes long, $2$ unit cubes wide and $3$ unit cubes high. What is its volume?",5,30,cuboid_volume
DISAGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of cuboids,y6m-area-perimeter-volume,Volume of cuboids,quickCheck,1,"A cuboid is $2$ unit cubes long, $3$ unit cubes wide and $2$ unit cubes high. What is its volume?",2,12,cuboid_volume
DISAGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of cuboids,y6m-area-perimeter-volume,Volume of cuboids,guidedPractice[0],1,"A cuboid is $3$ unit cubes long, $2$ unit cubes wide and $4$ unit cubes high. Find its volume.",3,24,cuboid_volume
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of cuboids,y6m-area-perimeter-volume,Volume of cuboids,guidedPractice[1],1,A cuboid has $5$ cubes in each layer and $3$ equal layers. Find its volume.,5,5,cuboid_volume
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of cuboids,y6m-area-perimeter-volume,Volume of cuboids,independentPractice[0],1,Find the volume of a cuboid measuring $6$ units by $2$ units by $3$ units.,$36$ cubic units,,
UNVERIFIABLE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of cuboids,y6m-area-perimeter-volume,Volume of cuboids,independentPractice[1],1,Find the volume of a cuboid measuring $4$ units by $4$ units by $2$ units.,$32$ cubic units,,
AGREE,v19|y6m-area-perimeter-volume|curriculum|secure|lesson|volume of cuboids,y6m-area-perimeter-volume,Volume of cuboids,independentPractice[2],1,A cuboid has $7$ unit cubes in one layer and $5$ equal layers. Find its volume.,7,7,cuboid_volume
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",workedExample,17,$3.47 \times 100$,347,347,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",tryThis,17,$6.08 \times 1000$,6080,6080,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",quickCheck,17,$0.58 \times 100$,58,58,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",guidedPractice[0],17,$8.25 \times 10$,82.5,82.5,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",guidedPractice[1],17,$46.3 \div 10$,4.63,4.63,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",guidedPractice[2],17,$7.09 \div 100$,0.0709,0.0709,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",independentPractice[0],17,$0.64 \times 100$,64,64,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",independentPractice[1],17,$325.7 \div 100$,3.257,3.257,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",independentPractice[2],17,$4.006 \times 1000$,4006,4006,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|lesson|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",independentPractice[3],17,$9.2 \div 1000$,0.0092,0.0092,place_value_shift
AGREE,v19|y6m-position-direction|curriculum|secure|guided|reflection,y6m-position-direction,Reflection,workedExample,0,"Triangle $ABC$ has points $A(2,1)$, $B(4,1)$ and $C(3,3)$. Reflect it in the line $x=5$.","A′=(8,1), B′=(6,1), C′=(7,3)","A′=(8,1), B′=(6,1), C′=(7,3)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|guided|reflection,y6m-position-direction,Reflection,tryThis,0,"Point $P(2,4)$ is reflected in the line $x=4$. What are the coordinates of $P'$?","(6,4)","(6,4)",coordinate_plot
UNVERIFIABLE,v19|y6m-position-direction|curriculum|secure|guided|reflection,y6m-position-direction,Reflection,quickCheck,0,"True or false: when reflecting a point in a vertical mirror line, its vertical coordinate stays the same.",True.,,
AGREE,v19|y6m-position-direction|curriculum|secure|guided|reflection,y6m-position-direction,Reflection,guidedPractice[0],0,"Point $D(1,2)$ is reflected in the line $x=3$. Find $D'$.","(5,2)","(5,2)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|guided|reflection,y6m-position-direction,Reflection,guidedPractice[1],0,"Point $E(6,4)$ is reflected in the line $x=5$. Find $E'$.","(4,4)","(4,4)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|guided|reflection,y6m-position-direction,Reflection,guidedPractice[2],0,"Point $F(3,1)$ is reflected in the line $x=6$. Find $F'$.","(9,1)","(9,1)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|guided|reflection,y6m-position-direction,Reflection,independentPractice[0],0,"Point $G(4,3)$ is reflected in the line $x=7$. Find $G'$.","(10,3)","(10,3)",coordinate_plot
AGREE,v19|y6m-position-direction|curriculum|secure|guided|reflection,y6m-position-direction,Reflection,independentPractice[1],0,"Triangle $JKL$ has points $J(2,1)$, $K(3,3)$ and $L(4,1)$. Reflect it in $x=5$.","J′=(8,1), K′=(7,3), L′=(6,1)","J′=(8,1), K′=(7,3), L′=(6,1)",coordinate_plot
UNVERIFIABLE,v19|y5m-place-value|curriculum|secure|lesson|place value of each digit,y5m-place-value,Place value of each digit,workedExample,9,"What is the value of each digit in $482,631$?","In $482,631$: $4 = 400,000$, $8 = 80,000$, $2 = 2,000$, $6 = 600$, $3 = 30$, and $1 = 1$.",,
UNVERIFIABLE,v19|y5m-place-value|curriculum|secure|lesson|place value of each digit,y5m-place-value,Place value of each digit,tryThis,9,"What is the value of each digit in $305,472$?","$3 = 300,000$, $0 = 0$, $5 = 5,000$, $4 = 400$, $7 = 70$, and $2 = 2$.",,
UNVERIFIABLE,v19|y5m-place-value|curriculum|secure|lesson|place value of each digit,y5m-place-value,Place value of each digit,quickCheck,9,"In $906,154$, what is the value of the digit $6$?","$6,000$",,
UNVERIFIABLE,v19|y5m-place-value|curriculum|secure|lesson|place value of each digit,y5m-place-value,Place value of each digit,guidedPractice[0],9,"What is the value of the digit $7$ in $174,205$?","$70,000$",,
UNVERIFIABLE,v19|y5m-place-value|curriculum|secure|lesson|place value of each digit,y5m-place-value,Place value of each digit,guidedPractice[1],9,"What is the value of the digit $9$ in $629,418$?","$9,000$",,
UNVERIFIABLE,v19|y5m-place-value|curriculum|secure|lesson|place value of each digit,y5m-place-value,Place value of each digit,independentPractice[0],9,"What is the value of each digit in $561,308$?","$5 = 500,000$, $6 = 60,000$, $1 = 1,000$, $3 = 300$, $0 = 0$, and $8 = 8$.",,
UNVERIFIABLE,v19|y5m-place-value|curriculum|secure|lesson|place value of each digit,y5m-place-value,Place value of each digit,independentPractice[1],9,"What is the value of the digit $4$ in $243,719$?","$40,000$",,
UNVERIFIABLE,v19|y5m-place-value|curriculum|secure|lesson|place value of each digit,y5m-place-value,Place value of each digit,independentPractice[2],9,"What is the value of the digit $2$ in $718,260$?",$200$,,
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",workedExample,6,$3.45 \times 100$,345,345,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",tryThis,6,$6.28 \div 100$,0.0628,0.0628,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",quickCheck,6,$9.06 \div 10$,0.906,0.906,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",guidedPractice[0],6,$7.2 \times 10$,72,72,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",guidedPractice[1],6,$56.3 \div 10$,5.63,5.63,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",guidedPractice[2],6,$0.84 \times 100$,84,84,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",guidedPractice[3],6,$125.6 \div 100$,1.256,1.256,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",independentPractice[0],6,$4.09 \times 10$,40.9,40.9,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",independentPractice[1],6,$36.5 \div 100$,0.365,0.365,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",independentPractice[2],6,$0.702 \times 1000$,702,702,place_value_shift
AGREE,"v19|y6m-decimals|curriculum|secure|guided|multiply and divide by 10, 100 and 1000",y6m-decimals,"Multiply and divide by 10, 100 and 1000",independentPractice[3],6,$908 \div 1000$,0.908,0.908,place_value_shift
UNVERIFIABLE,"v19|y5m-place-value|curriculum|secure|lesson|compare and order numbers to 1,000,000",y5m-place-value,"Compare and order numbers to 1,000,000",workedExample,8,"Order $456,321$, $465,123$, $456,312$ and $451,999$ from smallest to largest.","$451,999 < 456,312 < 456,321 < 465,123$",,
UNVERIFIABLE,"v19|y5m-place-value|curriculum|secure|lesson|compare and order numbers to 1,000,000",y5m-place-value,"Compare and order numbers to 1,000,000",tryThis,8,"Order $702,405$, $720,405$ and $702,450$ from smallest to largest.","$702,405 < 702,450 < 720,405$",,
UNVERIFIABLE,"v19|y5m-place-value|curriculum|secure|lesson|compare and order numbers to 1,000,000",y5m-place-value,"Compare and order numbers to 1,000,000",quickCheck,8,"Which number is greater: $684,999$ or $685,001$?","$685,001$ is greater because it has $5$ thousands and $684,999$ has $4$ thousands.",,
AGREE,"v19|y5m-place-value|curriculum|secure|lesson|compare and order numbers to 1,000,000",y5m-place-value,"Compare and order numbers to 1,000,000",guidedPractice[0],8,"Write $<$, $>$ or $=$: $638,214$ __ $638,241$.","638,214","638,214",place_value_chart
UNVERIFIABLE,"v19|y5m-place-value|curriculum|secure|lesson|compare and order numbers to 1,000,000",y5m-place-value,"Compare and order numbers to 1,000,000",guidedPractice[1],8,"Order $899,999$, $890,999$ and $899,909$ from smallest to largest.","$890,999 < 899,909 < 899,999$",,
AGREE,"v19|y5m-place-value|curriculum|secure|lesson|compare and order numbers to 1,000,000",y5m-place-value,"Compare and order numbers to 1,000,000",independentPractice[0],8,"Write $<$, $>$ or $=$: $507,632$ __ $570,632$.","507,632","507,632",place_value_chart
UNVERIFIABLE,"v19|y5m-place-value|curriculum|secure|lesson|compare and order numbers to 1,000,000",y5m-place-value,"Compare and order numbers to 1,000,000",independentPractice[1],8,"Order $321,456$, $312,456$, $321,465$ and $321,405$ from smallest to largest.","$312,456 < 321,405 < 321,456 < 321,465$",,
